Areacode,Placement,Registration,Firstscore,Convertedscore,Percentile,Letterindex
1,131 = 142,510102439,48,549,68.63,C-
1,143 = 152,510102101,47,540,65.54,C-
1,143 = 152,510101355,47,540,65.54,C-
1,143 = 152,510101366,47,540,65.54,C-
1,143 = 152,510101259,47,540,65.54,C-
1,143 = 152,510100088,47,540,65.54,C-
1,143 = 152,510100032,47,540,65.54,C-
1,143 = 152,510100329,47,540,65.54,C-
1,143 = 152,510100397,47,540,65.54,C-
1,143 = 152,510101006,47,540,65.54,C-
1,143 = 152,510100980,47,540,65.54,C-
1,153 = 164,510100971,46,532,62.55,C-
1,153 = 164,510101012,46,532,62.55,C-
1,153 = 164,510100712,46,532,62.55,C-
1,153 = 164,510100671,46,532,62.55,C-
1,153 = 164,510100869,46,532,62.55,C-
1,153 = 164,510100883,46,532,62.55,C-
1,153 = 164,510100342,46,532,62.55,C-
1,153 = 164,510100016,46,532,62.55,C-
1,153 = 164,510101313,46,532,62.55,C-
1,153 = 164,510102085,46,532,62.55,C-
1,153 = 164,510101897,46,532,62.55,C-
1,153 = 164,510102444,46,532,62.55,C-
1,165 = 186,510102453,45,524,59.51,C-
1,165 = 186,510101796,45,524,59.51,C-
1,165 = 186,510101299,45,524,59.51,C-
1,165 = 186,510101373,45,524,59.51,C-
1,165 = 186,510101374,45,524,59.51,C-
1,165 = 186,510100019,45,524,59.51,C-
1,165 = 186,510100061,45,524,59.51,C-
1,165 = 186,510100210,45,524,59.51,C-
1,165 = 186,510100183,45,524,59.51,C-
1,165 = 186,510100250,45,524,59.51,C-
1,165 = 186,510100271,45,524,59.51,C-
1,165 = 186,510100363,45,524,59.51,C-
1,165 = 186,510100412,45,524,59.51,C-
1,165 = 186,510100632,45,524,59.51,C-
1,165 = 186,510100562,45,524,59.51,C-
1,165 = 186,510100858,45,524,59.51,C-
1,165 = 186,510100763,45,524,59.51,C-
1,165 = 186,510101032,45,524,59.51,C-
1,165 = 186,510101045,45,524,59.51,C-
1,165 = 186,510101211,45,524,59.51,C-
1,165 = 186,510101257,45,524,59.51,C-
1,165 = 186,510101251,45,524,59.51,C-
1,187 = 195,510100811,44,516,56.29,C-
1,187 = 195,510100469,44,516,56.29,C-
1,187 = 195,510100422,44,516,56.29,C-
1,187 = 195,510100411,44,516,56.29,C-
1,187 = 195,510100353,44,516,56.29,C-
1,187 = 195,510100076,44,516,56.29,C-
1,187 = 195,510101343,44,516,56.29,C-
1,187 = 195,510102088,44,516,56.29,C-
1,187 = 195,510101524,44,516,56.29,C-
1,196 = 208,510101539,43,508,53.07,C-
1,196 = 208,510101599,43,508,53.07,C-
1,196 = 208,510101700,43,508,53.07,C-
1,196 = 208,510101347,43,508,53.07,C-
1,196 = 208,510101341,43,508,53.07,C-
1,196 = 208,510100313,43,508,53.07,C-
1,196 = 208,510100549,43,508,53.07,C-
1,196 = 208,510100653,43,508,53.07,C-
1,196 = 208,510100817,43,508,53.07,C-
1,196 = 208,510100663,43,508,53.07,C-
1,196 = 208,510101217,43,508,53.07,C-
1,196 = 208,510101181,43,508,53.07,C-
1,196 = 208,510101029,43,508,53.07,C-
1,209 = 228,510101049,42,500,49.81,C-
1,209 = 228,510101196,42,500,49.81,C-
1,209 = 228,510101242,42,500,49.81,C-
1,209 = 228,510101245,42,500,49.81,C-
1,209 = 228,510100818,42,500,49.81,C-
1,209 = 228,510100846,42,500,49.81,C-
1,209 = 228,510100912,42,500,49.81,C-
1,209 = 228,510100359,42,500,49.81,C-
1,209 = 228,510100440,42,500,49.81,C-
1,209 = 228,510100270,42,500,49.81,C-
1,209 = 228,510100218,42,500,49.81,C-
1,209 = 228,510100147,42,500,49.81,C-
1,209 = 228,510100055,42,500,49.81,C-
1,209 = 228,510101287,42,500,49.81,C-
1,209 = 228,510101436,42,500,49.81,C-
1,209 = 228,510101718,42,500,49.81,C-
1,209 = 228,510101648,42,500,49.81,C-
