Areacode,Placement,Registration,Firstscore,Convertedscore,Percentile,Letterindex
1,141 = 157,510100083,31,516,56.18,C-
1,141 = 157,510100265,31,516,56.18,C-
1,141 = 157,510100280,31,516,56.18,C-
1,141 = 157,510100394,31,516,56.18,C-
1,141 = 157,510100402,31,516,56.18,C-
1,141 = 157,510100527,31,516,56.18,C-
1,141 = 157,510101152,31,516,56.18,C-
1,141 = 157,510101014,31,516,56.18,C-
1,141 = 157,510100918,31,516,56.18,C-
1,141 = 157,510101395,31,516,56.18,C-
1,141 = 157,510101313,31,516,56.18,C-
1,141 = 157,510101707,31,516,56.18,C-
1,141 = 157,510101661,31,516,56.18,C-
1,141 = 157,510101843,31,516,56.18,C-
1,141 = 157,510102467,31,516,56.18,C-
1,158 = 176,510102313,30,509,53.7,C-
1,158 = 176,510101696,30,509,53.7,C-
1,158 = 176,510100888,30,509,53.7,C-
1,158 = 176,510100878,30,509,53.7,C-
1,158 = 176,510100975,30,509,53.7,C-
1,158 = 176,510101104,30,509,53.7,C-
1,158 = 176,510101289,30,509,53.7,C-
1,158 = 176,510100532,30,509,53.7,C-
1,158 = 176,510100550,30,509,53.7,C-
1,158 = 176,510100428,30,509,53.7,C-
1,158 = 176,510100454,30,509,53.7,C-
1,158 = 176,510100681,30,509,53.7,C-
1,158 = 176,510100725,30,509,53.7,C-
1,158 = 176,510100703,30,509,53.7,C-
1,158 = 176,510100709,30,509,53.7,C-
1,158 = 176,510100712,30,509,53.7,C-
1,158 = 176,510100368,30,509,53.7,C-
1,158 = 176,510100399,30,509,53.7,C-
1,158 = 176,510100346,30,509,53.7,C-
1,177 = 190,510100339,29,503,51.06,C-
1,177 = 190,510100396,29,503,51.06,C-
1,177 = 190,510100276,29,503,51.06,C-
1,177 = 190,510100317,29,503,51.06,C-
1,177 = 190,510100063,29,503,51.06,C-
1,177 = 190,510100052,29,503,51.06,C-
1,177 = 190,510100559,29,503,51.06,C-
1,177 = 190,510100607,29,503,51.06,C-
1,177 = 190,510100448,29,503,51.06,C-
1,177 = 190,510100470,29,503,51.06,C-
1,177 = 190,510101044,29,503,51.06,C-
1,177 = 190,510100959,29,503,51.06,C-
1,177 = 190,510100847,29,503,51.06,C-
1,177 = 190,510101943,29,503,51.06,C-
1,191 = 211,510101844,28,496,48.24,D
1,191 = 211,510101829,28,496,48.24,D
1,191 = 211,510101779,28,496,48.24,D
1,191 = 211,510101682,28,496,48.24,D
1,191 = 211,510101403,28,496,48.24,D
1,191 = 211,510101517,28,496,48.24,D
1,191 = 211,510101463,28,496,48.24,D
1,191 = 211,510101441,28,496,48.24,D
1,191 = 211,510100952,28,496,48.24,D
1,191 = 211,510101119,28,496,48.24,D
1,191 = 211,510101141,28,496,48.24,D
1,191 = 211,510101219,28,496,48.24,D
1,191 = 211,510100423,28,496,48.24,D
1,191 = 211,510100623,28,496,48.24,D
1,191 = 211,510100863,28,496,48.24,D
1,191 = 211,510100783,28,496,48.24,D
1,191 = 211,510100155,28,496,48.24,D
1,191 = 211,510100367,28,496,48.24,D
1,191 = 211,510102333,28,496,48.24,D
1,191 = 211,510102370,28,496,48.24,D
1,191 = 211,510102129,28,496,48.24,D
1,212 = 233,510102061,27,488,45.2,D
1,212 = 233,510102529,27,488,45.2,D
1,212 = 233,510100330,27,488,45.2,D
1,212 = 233,510100297,27,488,45.2,D
1,212 = 233,510100223,27,488,45.2,D
1,212 = 233,510100210,27,488,45.2,D
1,212 = 233,510100796,27,488,45.2,D
1,212 = 233,510100585,27,488,45.2,D
1,212 = 233,510100531,27,488,45.2,D
1,212 = 233,510101221,27,488,45.2,D
1,212 = 233,510101222,27,488,45.2,D
1,212 = 233,510101232,27,488,45.2,D
1,212 = 233,510101156,27,488,45.2,D
1,212 = 233,510101129,27,488,45.2,D
1,212 = 233,510101049,27,488,45.2,D
1,212 = 233,510101003,27,488,45.2,D
1,212 = 233,510101394,27,488,45.2,D
1,212 = 233,510101408,27,488,45.2,D
1,212 = 233,510101787,27,488,45.2,D
