Areacode,Placement,Registration,Firstscore,Convertedscore,Percentile,Letterindex
23,155 = 170,512404590,53,570,75.93,C
23,155 = 170,512804023,53,570,75.93,C
23,155 = 170,513105293,53,570,75.93,C
23,155 = 170,513104169,53,570,75.93,C
23,155 = 170,512405839,53,570,75.93,C
23,155 = 170,512903857,53,570,75.93,C
23,171 = 179,513102585,52,566,74.39,C
23,171 = 179,512509939,52,566,74.39,C
23,171 = 179,513102146,52,566,74.39,C
23,171 = 179,512401565,52,566,74.39,C
23,171 = 179,513101355,52,566,74.39,C
23,171 = 179,512501343,52,566,74.39,C
23,171 = 179,512500690,52,566,74.39,C
23,171 = 179,512503645,52,566,74.39,C
23,171 = 179,512701478,52,566,74.39,C
23,180 = 194,512701591,51,561,72.88,C
23,180 = 194,513000750,51,561,72.88,C
23,180 = 194,512503345,51,561,72.88,C
23,180 = 194,512703309,51,561,72.88,C
23,180 = 194,512800535,51,561,72.88,C
23,180 = 194,512400078,51,561,72.88,C
23,180 = 194,512400158,51,561,72.88,C
23,180 = 194,512801489,51,561,72.88,C
23,180 = 194,512902589,51,561,72.88,C
23,180 = 194,513002449,51,561,72.88,C
23,180 = 194,512903434,51,561,72.88,C
23,180 = 194,512405196,51,561,72.88,C
23,180 = 194,512405804,51,561,72.88,C
23,180 = 194,513104825,51,561,72.88,C
23,180 = 194,513105120,51,561,72.88,C
23,195 = 212,512405808,50,555,71.04,C
23,195 = 212,513103310,50,555,71.04,C
23,195 = 212,512507296,50,555,71.04,C
23,195 = 212,513001845,50,555,71.04,C
23,195 = 212,512506146,50,555,71.04,C
23,195 = 212,512701141,50,555,71.04,C
23,195 = 212,512801313,50,555,71.04,C
23,195 = 212,512900634,50,555,71.04,C
23,195 = 212,513000280,50,555,71.04,C
23,195 = 212,512700065,50,555,71.04,C
23,195 = 212,512400253,50,555,71.04,C
23,195 = 212,512600035,50,555,71.04,C
23,195 = 212,512902406,50,555,71.04,C
23,195 = 212,513001658,50,555,71.04,C
23,195 = 212,512901841,50,555,71.04,C
23,195 = 212,512401949,50,555,71.04,C
23,195 = 212,512503088,50,555,71.04,C
23,195 = 212,512801973,50,555,71.04,C
23,213 = 232,512701484,49,550,69.05,C
23,213 = 232,512802172,49,550,69.05,C
23,213 = 232,512502527,49,550,69.05,C
23,213 = 232,512701623,49,550,69.05,C
23,213 = 232,512802306,49,550,69.05,C
23,213 = 232,512802369,49,550,69.05,C
23,213 = 232,512902033,49,550,69.05,C
23,213 = 232,512503903,49,550,69.05,C
23,213 = 232,512504069,49,550,69.05,C
23,213 = 232,512403243,49,550,69.05,C
23,213 = 232,512403319,49,550,69.05,C
23,213 = 232,512900036,49,550,69.05,C
23,213 = 232,512400131,49,550,69.05,C
23,213 = 232,512400099,49,550,69.05,C
23,213 = 232,512801021,49,550,69.05,C
23,213 = 232,512701045,49,550,69.05,C
23,213 = 232,513001926,49,550,69.05,C
23,213 = 232,512903317,49,550,69.05,C
23,213 = 232,512510137,49,550,69.05,C
23,213 = 232,513105274,49,550,69.05,C
23,233 = 252,512904813,48,543,66.74,C-
23,233 = 252,513002382,48,543,66.74,C-
23,233 = 252,512404920,48,543,66.74,C-
23,233 = 252,512507846,48,543,66.74,C-
23,233 = 252,512903138,48,543,66.74,C-
23,233 = 252,512404595,48,543,66.74,C-
23,233 = 252,512404485,48,543,66.74,C-
23,233 = 252,512404459,48,543,66.74,C-
23,233 = 252,512505953,48,543,66.74,C-
23,233 = 252,512703579,48,543,66.74,C-
23,233 = 252,512801662,48,543,66.74,C-
23,233 = 252,512500895,48,543,66.74,C-
23,233 = 252,513000243,48,543,66.74,C-
23,233 = 252,513100363,48,543,66.74,C-
23,233 = 252,512700194,48,543,66.74,C-
23,233 = 252,512700021,48,543,66.74,C-
23,233 = 252,512902053,48,543,66.74,C-
23,233 = 252,512702461,48,543,66.74,C-
23,233 = 252,512402022,48,543,66.74,C-
23,233 = 252,512503211,48,543,66.74,C-
23,253 = 265,512702256,47,537,64.42,C-
23,253 = 265,512802828,47,537,64.42,C-
23,253 = 265,512502483,47,537,64.42,C-
23,253 = 265,512702659,47,537,64.42,C-
23,253 = 265,512900262,47,537,64.42,C-
23,253 = 265,512500853,47,537,64.42,C-
23,253 = 265,513000355,47,537,64.42,C-
23,253 = 265,513101326,47,537,64.42,C-
23,253 = 265,512401575,47,537,64.42,C-
23,253 = 265,512900919,47,537,64.42,C-
23,253 = 265,512801684,47,537,64.42,C-
23,253 = 265,512704568,47,537,64.42,C-
23,253 = 265,513104028,47,537,64.42,C-
23,266 = 279,512404387,46,532,62.58,C-
23,266 = 279,512703538,46,532,62.58,C-
23,266 = 279,512401387,46,532,62.58,C-
23,266 = 279,512501624,46,532,62.58,C-
23,266 = 279,512701015,46,532,62.58,C-
23,266 = 279,512801424,46,532,62.58,C-
23,266 = 279,512900509,46,532,62.58,C-
23,266 = 279,513101051,46,532,62.58,C-
23,266 = 279,512800067,46,532,62.58,C-
23,266 = 279,512800054,46,532,62.58,C-
23,266 = 279,512803185,46,532,62.58,C-
23,266 = 279,513001796,46,532,62.58,C-
23,266 = 279,512505284,46,532,62.58,C-
23,266 = 279,512901132,46,532,62.58,C-
23,280 = 291,512503187,45,528,60.92,C-
23,280 = 291,512703042,45,528,60.92,C-
23,280 = 291,512504134,45,528,60.92,C-
23,280 = 291,512800328,45,528,60.92,C-
23,280 = 291,512500446,45,528,60.92,C-
23,280 = 291,512900791,45,528,60.92,C-
23,280 = 291,513000547,45,528,60.92,C-
23,280 = 291,513102273,45,528,60.92,C-
23,280 = 291,512508184,45,528,60.92,C-
23,280 = 291,512508296,45,528,60.92,C-
23,280 = 291,512510148,45,528,60.92,C-
23,280 = 291,512510707,45,528,60.92,C-
23,292 = 311,512510638,44,522,58.86,C-
23,292 = 311,512903901,44,522,58.86,C-
23,292 = 311,512511790,44,522,58.86,C-
23,292 = 311,513104552,44,522,58.86,C-
23,292 = 311,512804736,44,522,58.86,C-
23,292 = 311,512404250,44,522,58.86,C-
23,292 = 311,513101605,44,522,58.86,C-
23,292 = 311,512501802,44,522,58.86,C-
23,292 = 311,512501018,44,522,58.86,C-
23,292 = 311,512500813,44,522,58.86,C-
23,292 = 311,512900608,44,522,58.86,C-
23,292 = 311,512800226,44,522,58.86,C-
23,292 = 311,512900032,44,522,58.86,C-
23,292 = 311,512902244,44,522,58.86,C-
23,292 = 311,512403142,44,522,58.86,C-
23,292 = 311,512802680,44,522,58.86,C-
23,292 = 311,512701586,44,522,58.86,C-
23,292 = 311,512901121,44,522,58.86,C-
23,292 = 311,513000738,44,522,58.86,C-
23,292 = 311,512802069,44,522,58.86,C-
23,312 = 333,512802206,43,516,56.25,C-
23,312 = 333,512401780,43,516,56.25,C-
23,312 = 333,512502813,43,516,56.25,C-
23,312 = 333,513001087,43,516,56.25,C-
23,312 = 333,512802579,43,516,56.25,C-
23,312 = 333,512802548,43,516,56.25,C-
23,312 = 333,512702010,43,516,56.25,C-
23,312 = 333,512902150,43,516,56.25,C-
23,312 = 333,512504127,43,516,56.25,C-
23,312 = 333,512702695,43,516,56.25,C-
23,312 = 333,512700008,43,516,56.25,C-
23,312 = 333,513100624,43,516,56.25,C-
23,312 = 333,512800602,43,516,56.25,C-
23,312 = 333,513101138,43,516,56.25,C-
23,312 = 333,513101212,43,516,56.25,C-
23,312 = 333,512501302,43,516,56.25,C-
23,312 = 333,512900423,43,516,56.25,C-
23,312 = 333,512502263,43,516,56.25,C-
23,312 = 333,513002094,43,516,56.25,C-
23,312 = 333,513104972,43,516,56.25,C-
23,312 = 333,513105775,43,516,56.25,C-
23,312 = 333,512511158,43,516,56.25,C-
23,334 = 354,512903836,42,509,53.56,C-
23,334 = 354,513104009,42,509,53.56,C-
23,334 = 354,513002160,42,509,53.56,C-
23,334 = 354,512902459,42,509,53.56,C-
23,334 = 354,512404975,42,509,53.56,C-
23,334 = 354,512502010,42,509,53.56,C-
23,334 = 354,512701040,42,509,53.56,C-
23,334 = 354,512501549,42,509,53.56,C-
23,334 = 354,512700748,42,509,53.56,C-
23,334 = 354,512501147,42,509,53.56,C-
23,334 = 354,512500787,42,509,53.56,C-
23,334 = 354,512700429,42,509,53.56,C-
23,334 = 354,513100418,42,509,53.56,C-
23,334 = 354,512800259,42,509,53.56,C-
23,334 = 354,512504410,42,509,53.56,C-
23,334 = 354,512402427,42,509,53.56,C-
23,334 = 354,512803344,42,509,53.56,C-
23,334 = 354,512803520,42,509,53.56,C-
23,334 = 354,512901336,42,509,53.56,C-
23,334 = 354,512802533,42,509,53.56,C-
23,334 = 354,512901256,42,509,53.56,C-
23,355 = 377,512802389,41,502,50.99,C-
23,355 = 377,512401792,41,502,50.99,C-
23,355 = 377,512701520,41,502,50.99,C-
23,355 = 377,512802528,41,502,50.99,C-
23,355 = 377,512401977,41,502,50.99,C-
23,355 = 377,513000960,41,502,50.99,C-
23,355 = 377,512503348,41,502,50.99,C-
23,355 = 377,512702367,41,502,50.99,C-
23,355 = 377,513001164,41,502,50.99,C-
23,355 = 377,513001703,41,502,50.99,C-
23,355 = 377,512402784,41,502,50.99,C-
23,355 = 377,512702508,41,502,50.99,C-
23,355 = 377,513001295,41,502,50.99,C-
23,355 = 377,512600009,41,502,50.99,C-
23,355 = 377,512800301,41,502,50.99,C-
23,355 = 377,513100949,41,502,50.99,C-
23,355 = 377,512804429,41,502,50.99,C-
23,355 = 377,512905079,41,502,50.99,C-
23,355 = 377,512510219,41,502,50.99,C-
23,355 = 377,513103359,41,502,50.99,C-
23,355 = 377,513103370,41,502,50.99,C-
23,355 = 377,513102706,41,502,50.99,C-
23,355 = 377,512903435,41,502,50.99,C-
23,378 = 413,512508548,40,495,47.97,D
23,378 = 413,512511647,40,495,47.97,D
23,378 = 413,513103620,40,495,47.97,D
23,378 = 413,513104606,40,495,47.97,D
23,378 = 413,512507011,40,495,47.97,D
23,378 = 413,512404971,40,495,47.97,D
23,378 = 413,512404781,40,495,47.97,D
23,378 = 413,512902645,40,495,47.97,D
23,378 = 413,512506525,40,495,47.97,D
23,378 = 413,512506596,40,495,47.97,D
23,378 = 413,512804130,40,495,47.97,D
23,378 = 413,512800593,40,495,47.97,D
23,378 = 413,512800534,40,495,47.97,D
23,378 = 413,512500365,40,495,47.97,D
23,378 = 413,512900143,40,495,47.97,D
23,378 = 413,512800277,40,495,47.97,D
23,378 = 413,512800278,40,495,47.97,D
23,378 = 413,512501023,40,495,47.97,D
23,378 = 413,512400971,40,495,47.97,D
23,378 = 413,512700978,40,495,47.97,D
23,378 = 413,512501504,40,495,47.97,D
23,378 = 413,512801918,40,495,47.97,D
23,378 = 413,512504132,40,495,47.97,D
23,378 = 413,512402573,40,495,47.97,D
23,378 = 413,512504781,40,495,47.97,D
23,378 = 413,512902084,40,495,47.97,D
23,378 = 413,512402955,40,495,47.97,D
23,378 = 413,512702283,40,495,47.97,D
23,378 = 413,512901446,40,495,47.97,D
23,378 = 413,512401990,40,495,47.97,D
23,378 = 413,513000611,40,495,47.97,D
23,378 = 413,512900992,40,495,47.97,D
23,378 = 413,512701694,40,495,47.97,D
23,378 = 413,513000804,40,495,47.97,D
23,378 = 413,512901250,40,495,47.97,D
23,378 = 413,512802387,40,495,47.97,D
23,414 = 439,512502719,39,487,44.84,D
23,414 = 439,512402214,39,487,44.84,D
23,414 = 439,512505095,39,487,44.84,D
23,414 = 439,513001589,39,487,44.84,D
23,414 = 439,513001815,39,487,44.84,D
23,414 = 439,512701048,39,487,44.84,D
23,414 = 439,512900662,39,487,44.84,D
23,414 = 439,512800901,39,487,44.84,D
23,414 = 439,512400170,39,487,44.84,D
23,414 = 439,512800247,39,487,44.84,D
23,414 = 439,513100175,39,487,44.84,D
23,414 = 439,513100296,39,487,44.84,D
23,414 = 439,513100265,39,487,44.84,D
23,414 = 439,513100737,39,487,44.84,D
23,414 = 439,512400396,39,487,44.84,D
23,414 = 439,513100968,39,487,44.84,D
23,414 = 439,512506084,39,487,44.84,D
23,414 = 439,513001876,39,487,44.84,D
23,414 = 439,512404635,39,487,44.84,D
23,414 = 439,513105233,39,487,44.84,D
23,414 = 439,513106209,39,487,44.84,D
23,414 = 439,513103833,39,487,44.84,D
23,414 = 439,513104275,39,487,44.84,D
23,414 = 439,512805274,39,487,44.84,D
23,414 = 439,513102674,39,487,44.84,D
23,414 = 439,513002554,39,487,44.84,D
23,440 = 467,512405577,38,480,41.9,D
23,440 = 467,513102719,38,480,41.9,D
23,440 = 467,513104875,38,480,41.9,D
23,440 = 467,512404468,38,480,41.9,D
23,440 = 467,512704406,38,480,41.9,D
23,440 = 467,512805025,38,480,41.9,D
23,440 = 467,513001900,38,480,41.9,D
23,440 = 467,512902669,38,480,41.9,D
23,440 = 467,512902742,38,480,41.9,D
23,440 = 467,512506548,38,480,41.9,D
23,440 = 467,512500558,38,480,41.9,D
23,440 = 467,512500442,38,480,41.9,D
23,440 = 467,512500400,38,480,41.9,D
23,440 = 467,513100510,38,480,41.9,D
23,440 = 467,512800325,38,480,41.9,D
23,440 = 467,513000579,38,480,41.9,D
23,440 = 467,512502198,38,480,41.9,D
23,440 = 467,513000600,38,480,41.9,D
23,440 = 467,512801804,38,480,41.9,D
23,440 = 467,512502092,38,480,41.9,D
23,440 = 467,512900853,38,480,41.9,D
23,440 = 467,512505027,38,480,41.9,D
23,440 = 467,512702841,38,480,41.9,D
23,440 = 467,512402565,38,480,41.9,D
23,440 = 467,512901586,38,480,41.9,D
23,440 = 467,512901541,38,480,41.9,D
23,440 = 467,512503296,38,480,41.9,D
23,440 = 467,512702009,38,480,41.9,D
23,468 = 489,512802508,37,472,38.96,D
23,468 = 489,512502463,37,472,38.96,D
23,468 = 489,512502474,37,472,38.96,D
23,468 = 489,513102013,37,472,38.96,D
23,468 = 489,512504809,37,472,38.96,D
23,468 = 489,512902225,37,472,38.96,D
23,468 = 489,512902339,37,472,38.96,D
23,468 = 489,512400639,37,472,38.96,D
23,468 = 489,513101243,37,472,38.96,D
23,468 = 489,513101144,37,472,38.96,D
23,468 = 489,513101282,37,472,38.96,D
23,468 = 489,512800305,37,472,38.96,D
23,468 = 489,512900055,37,472,38.96,D
23,468 = 489,513100091,37,472,38.96,D
23,468 = 489,512800732,37,472,38.96,D
23,468 = 489,512506216,37,472,38.96,D
23,468 = 489,513105449,37,472,38.96,D
23,468 = 489,513106141,37,472,38.96,D
23,468 = 489,513103856,37,472,38.96,D
23,468 = 489,511400781,37,472,38.96,D
23,468 = 489,512508688,37,472,38.96,D
23,468 = 489,512904964,37,472,38.96,D
23,490 = 518,513002510,36,465,36.35,D
23,490 = 518,512905154,36,465,36.35,D
23,490 = 518,513104515,36,465,36.35,D
23,490 = 518,512804286,36,465,36.35,D
23,490 = 518,512703530,36,465,36.35,D
23,490 = 518,512508218,36,465,36.35,D
23,490 = 518,512804653,36,465,36.35,D
23,490 = 518,512506527,36,465,36.35,D
23,490 = 518,513000199,36,465,36.35,D
23,490 = 518,513000170,36,465,36.35,D
23,490 = 518,512400496,36,465,36.35,D
23,490 = 518,512800720,36,465,36.35,D
23,490 = 518,512800318,36,465,36.35,D
23,490 = 518,512600060,36,465,36.35,D
23,490 = 518,512500358,36,465,36.35,D
23,490 = 518,512800263,36,465,36.35,D
23,490 = 518,512800326,36,465,36.35,D
23,490 = 518,512501069,36,465,36.35,D
23,490 = 518,512801711,36,465,36.35,D
23,490 = 518,512501531,36,465,36.35,D
23,490 = 518,512403120,36,465,36.35,D
23,490 = 518,512902270,36,465,36.35,D
23,490 = 518,512803282,36,465,36.35,D
23,490 = 518,512803128,36,465,36.35,D
23,490 = 518,512802868,36,465,36.35,D
23,490 = 518,512901117,36,465,36.35,D
23,490 = 518,512503126,36,465,36.35,D
23,490 = 518,512802646,36,465,36.35,D
23,490 = 518,512901472,36,465,36.35,D
23,519 = 543,512702273,35,458,33.81,D
23,519 = 543,512503346,35,458,33.81,D
23,519 = 543,512802633,35,458,33.81,D
23,519 = 543,512503067,35,458,33.81,D
23,519 = 543,512802097,35,458,33.81,D
23,519 = 543,513000695,35,458,33.81,D
23,519 = 543,512401761,35,458,33.81,D
23,519 = 543,512802299,35,458,33.81,D
23,519 = 543,513101927,35,458,33.81,D
23,519 = 543,512402340,35,458,33.81,D
23,519 = 543,513001405,35,458,33.81,D
23,519 = 543,512501365,35,458,33.81,D
23,519 = 543,512800310,35,458,33.81,D
23,519 = 543,512900014,35,458,33.81,D
23,519 = 543,512700537,35,458,33.81,D
23,519 = 543,512404378,35,458,33.81,D
23,519 = 543,512804647,35,458,33.81,D
23,519 = 543,512804958,35,458,33.81,D
23,519 = 543,512805091,35,458,33.81,D
23,519 = 543,512404200,35,458,33.81,D
23,519 = 543,513105967,35,458,33.81,D
23,519 = 543,512805127,35,458,33.81,D
23,519 = 543,512405773,35,458,33.81,D
23,519 = 543,512904046,35,458,33.81,D
23,519 = 543,512904102,35,458,33.81,D
23,544 = 577,512509841,34,449,30.64,D-
23,544 = 577,512905028,34,449,30.64,D-
23,544 = 577,513102600,34,449,30.64,D-
23,544 = 577,513002530,34,449,30.64,D-
23,544 = 577,513105283,34,449,30.64,D-
23,544 = 577,512404259,34,449,30.64,D-
23,544 = 577,512508052,34,449,30.64,D-
23,544 = 577,512507669,34,449,30.64,D-
23,544 = 577,512507586,34,449,30.64,D-
23,544 = 577,512507141,34,449,30.64,D-
23,544 = 577,513100791,34,449,30.64,D-
23,544 = 577,512800856,34,449,30.64,D-
23,544 = 577,512800736,34,449,30.64,D-
23,544 = 577,512500046,34,449,30.64,D-
23,544 = 577,512800268,34,449,30.64,D-
23,544 = 577,512900677,34,449,30.64,D-
23,544 = 577,512801215,34,449,30.64,D-
23,544 = 577,513101345,34,449,30.64,D-
23,544 = 577,512501562,34,449,30.64,D-
23,544 = 577,512701066,34,449,30.64,D-
23,544 = 577,512801807,34,449,30.64,D-
23,544 = 577,512801812,34,449,30.64,D-
23,544 = 577,512901908,34,449,30.64,D-
23,544 = 577,512702830,34,449,30.64,D-
23,544 = 577,512505247,34,449,30.64,D-
23,544 = 577,512504879,34,449,30.64,D-
23,544 = 577,512505292,34,449,30.64,D-
23,544 = 577,512902361,34,449,30.64,D-
23,544 = 577,513001755,34,449,30.64,D-
23,544 = 577,512701711,34,449,30.64,D-
23,544 = 577,512802422,34,449,30.64,D-
23,544 = 577,512502428,34,449,30.64,D-
23,544 = 577,513101727,34,449,30.64,D-
23,544 = 577,512502504,34,449,30.64,D-
23,578 = 602,512802171,33,440,27.29,D-
23,578 = 602,512701741,33,440,27.29,D-
23,578 = 602,512503062,33,440,27.29,D-
23,578 = 602,512401918,33,440,27.29,D-
23,578 = 602,513001781,33,440,27.29,D-
23,578 = 602,512703143,33,440,27.29,D-
23,578 = 602,512902230,33,440,27.29,D-
23,578 = 602,512901922,33,440,27.29,D-
23,578 = 602,512402734,33,440,27.29,D-
23,578 = 602,512504178,33,440,27.29,D-
23,578 = 602,513101991,33,440,27.29,D-
23,578 = 602,512801930,33,440,27.29,D-
23,578 = 602,512800254,33,440,27.29,D-
23,578 = 602,512900059,33,440,27.29,D-
23,578 = 602,513000061,33,440,27.29,D-
23,578 = 602,512800744,33,440,27.29,D-
23,578 = 602,512800847,33,440,27.29,D-
23,578 = 602,513100811,33,440,27.29,D-
23,578 = 602,513100661,33,440,27.29,D-
23,578 = 602,512800344,33,440,27.29,D-
23,578 = 602,512507069,33,440,27.29,D-
23,578 = 602,512508071,33,440,27.29,D-
23,578 = 602,512404858,33,440,27.29,D-
23,578 = 602,513106151,33,440,27.29,D-
23,578 = 602,513106115,33,440,27.29,D-
23,603 = 629,513105385,32,431,24.42,D-
23,603 = 629,513105343,32,431,24.42,D-
23,603 = 629,513104571,32,431,24.42,D-
23,603 = 629,513104360,32,431,24.42,D-
23,603 = 629,513102779,32,431,24.42,D-
23,603 = 629,512705138,32,431,24.42,D-
23,603 = 629,512904808,32,431,24.42,D-
23,603 = 629,513102908,32,431,24.42,D-
23,603 = 629,512903226,32,431,24.42,D-
23,603 = 629,512403995,32,431,24.42,D-
23,603 = 629,512803969,32,431,24.42,D-
23,603 = 629,512403632,32,431,24.42,D-
23,603 = 629,513100547,32,431,24.42,D-
23,603 = 629,512400346,32,431,24.42,D-
23,603 = 629,512800692,32,431,24.42,D-
23,603 = 629,513100177,32,431,24.42,D-
23,603 = 629,512800300,32,431,24.42,D-
23,603 = 629,513101508,32,431,24.42,D-
23,603 = 629,512701149,32,431,24.42,D-
23,603 = 629,513000352,32,431,24.42,D-
23,603 = 629,513101990,32,431,24.42,D-
23,603 = 629,513001389,32,431,24.42,D-
23,603 = 629,512902144,32,431,24.42,D-
23,603 = 629,513102058,32,431,24.42,D-
23,603 = 629,512902375,32,431,24.42,D-
23,603 = 629,512502970,32,431,24.42,D-
23,603 = 629,512503093,32,431,24.42,D-
23,630 = 646,512503540,31,423,22.18,D-
23,630 = 646,512701775,31,423,22.18,D-
23,630 = 646,512902362,31,423,22.18,D-
23,630 = 646,512900585,31,423,22.18,D-
23,630 = 646,513101542,31,423,22.18,D-
23,630 = 646,512701419,31,423,22.18,D-
23,630 = 646,512900876,31,423,22.18,D-
23,630 = 646,512800306,31,423,22.18,D-
23,630 = 646,512700072,31,423,22.18,D-
23,630 = 646,513102171,31,423,22.18,D-
23,630 = 646,512507772,31,423,22.18,D-
23,630 = 646,512805117,31,423,22.18,D-
23,630 = 646,512905008,31,423,22.18,D-
23,630 = 646,512805457,31,423,22.18,D-
23,630 = 646,513104538,31,423,22.18,D-
23,630 = 646,512905090,31,423,22.18,D-
23,630 = 646,513105256,31,423,22.18,D-
23,647 = 668,513105657,30,416,20.16,D-
23,647 = 668,513106110,30,416,20.16,D-
23,647 = 668,513103725,30,416,20.16,D-
23,647 = 668,513104128,30,416,20.16,D-
23,647 = 668,512904158,30,416,20.16,D-
23,647 = 668,512804488,30,416,20.16,D-
23,647 = 668,512902949,30,416,20.16,D-
23,647 = 668,513100934,30,416,20.16,D-
23,647 = 668,513101267,30,416,20.16,D-
23,647 = 668,512900644,30,416,20.16,D-
23,647 = 668,512902365,30,416,20.16,D-
23,647 = 668,512703254,30,416,20.16,D-
23,647 = 668,512702960,30,416,20.16,D-
23,647 = 668,512504323,30,416,20.16,D-
23,647 = 668,513102029,30,416,20.16,D-
23,647 = 668,513102037,30,416,20.16,D-
23,647 = 668,512803017,30,416,20.16,D-
23,647 = 668,512702539,30,416,20.16,D-
23,647 = 668,512701708,30,416,20.16,D-
23,647 = 668,512701804,30,416,20.16,D-
23,647 = 668,512802083,30,416,20.16,D-
23,647 = 668,512402171,30,416,20.16,D-
23,669 = 683,512402158,29,408,17.99,D-
23,669 = 683,512503107,29,408,17.99,D-
23,669 = 683,512701929,29,408,17.99,D-
23,669 = 683,513001503,29,408,17.99,D-
23,669 = 683,512801177,29,408,17.99,D-
23,669 = 683,513000251,29,408,17.99,D-
23,669 = 683,513000304,29,408,17.99,D-
23,669 = 683,513100187,29,408,17.99,D-
23,669 = 683,512404426,29,408,17.99,D-
23,669 = 683,513102404,29,408,17.99,D-
23,669 = 683,513102197,29,408,17.99,D-
23,669 = 683,512506598,29,408,17.99,D-
23,669 = 683,513102899,29,408,17.99,D-
23,669 = 683,512903775,29,408,17.99,D-
23,669 = 683,512903724,29,408,17.99,D-
23,684 = 702,513102669,28,401,16.15,D-
23,684 = 702,513103207,28,401,16.15,D-
23,684 = 702,513103665,28,401,16.15,D-
23,684 = 702,513104429,28,401,16.15,D-
23,684 = 702,513104260,28,401,16.15,D-
23,684 = 702,513104783,28,401,16.15,D-
23,684 = 702,512506121,28,401,16.15,D-
23,684 = 702,513001938,28,401,16.15,D-
23,684 = 702,512404659,28,401,16.15,D-
23,684 = 702,513002208,28,401,16.15,D-
23,684 = 702,512700007,28,401,16.15,D-
23,684 = 702,512700646,28,401,16.15,D-
23,684 = 702,512801819,28,401,16.15,D-
23,684 = 702,512900842,28,401,16.15,D-
23,684 = 702,512902271,28,401,16.15,D-
23,684 = 702,513001537,28,401,16.15,D-
23,684 = 702,513001763,28,401,16.15,D-
23,684 = 702,512703292,28,401,16.15,D-
23,684 = 702,512802866,28,401,16.15,D-
23,703 = 723,512803167,27,393,14.31,F
23,703 = 723,513001799,27,393,14.31,F
23,703 = 723,512902130,27,393,14.31,F
23,703 = 723,512702355,27,393,14.31,F
23,703 = 723,513101698,27,393,14.31,F
23,703 = 723,512701223,27,393,14.31,F
23,703 = 723,513000501,27,393,14.31,F
23,703 = 723,512801526,27,393,14.31,F
23,703 = 723,512401084,27,393,14.31,F
23,703 = 723,512800735,27,393,14.31,F
23,703 = 723,513100794,27,393,14.31,F
23,703 = 723,513100709,27,393,14.31,F
23,703 = 723,512700440,27,393,14.31,F
23,703 = 723,512804448,27,393,14.31,F
23,703 = 723,513002144,27,393,14.31,F
23,703 = 723,513105136,27,393,14.31,F
23,703 = 723,513105725,27,393,14.31,F
23,703 = 723,513105350,27,393,14.31,F
23,703 = 723,513104308,27,393,14.31,F
23,703 = 723,513104228,27,393,14.31,F
23,703 = 723,513103884,27,393,14.31,F
23,724 = 743,513104378,26,385,12.28,F
23,724 = 743,513104585,26,385,12.28,F
23,724 = 743,512904245,26,385,12.28,F
23,724 = 743,512403670,26,385,12.28,F
23,724 = 743,512902635,26,385,12.28,F
23,724 = 743,513100618,26,385,12.28,F
23,724 = 743,512900210,26,385,12.28,F
23,724 = 743,512800366,26,385,12.28,F
23,724 = 743,512800757,26,385,12.28,F
23,724 = 743,512800882,26,385,12.28,F
23,724 = 743,512800885,26,385,12.28,F
23,724 = 743,512400035,26,385,12.28,F
23,724 = 743,513100414,26,385,12.28,F
23,724 = 743,512400915,26,385,12.28,F
23,724 = 743,512501894,26,385,12.28,F
23,724 = 743,512402166,26,385,12.28,F
23,724 = 743,512802183,26,385,12.28,F
23,724 = 743,512701847,26,385,12.28,F
23,724 = 743,512505666,26,385,12.28,F
23,724 = 743,512504037,26,385,12.28,F
23,744 = 761,512901806,25,374,10.37,F
23,744 = 761,512504975,25,374,10.37,F
23,744 = 761,512505044,25,374,10.37,F
23,744 = 761,512503547,25,374,10.37,F
23,744 = 761,512503382,25,374,10.37,F
23,744 = 761,512801602,25,374,10.37,F
23,744 = 761,512701029,25,374,10.37,F
23,744 = 761,513101701,25,374,10.37,F
23,744 = 761,512801838,25,374,10.37,F
23,744 = 761,512700931,25,374,10.37,F
23,744 = 761,512800280,25,374,10.37,F
23,744 = 761,513100094,25,374,10.37,F
23,744 = 761,512404011,25,374,10.37,F
23,744 = 761,512904315,25,374,10.37,F
23,744 = 761,512508543,25,374,10.37,F
23,744 = 761,512509306,25,374,10.37,F
23,744 = 761,513104976,25,374,10.37,F
23,744 = 761,513103486,25,374,10.37,F
23,762 = 778,513105740,24,364,8.64,F
23,762 = 778,513105841,24,364,8.64,F
23,762 = 778,512509721,24,364,8.64,F
23,762 = 778,513102649,24,364,8.64,F
23,762 = 778,512904357,24,364,8.64,F
23,762 = 778,512905033,24,364,8.64,F
23,762 = 778,513102279,24,364,8.64,F
23,762 = 778,512506903,24,364,8.64,F
23,762 = 778,513102468,24,364,8.64,F
23,762 = 778,512800311,24,364,8.64,F
23,762 = 778,512802232,24,364,8.64,F
23,762 = 778,512902217,24,364,8.64,F
23,762 = 778,512505694,24,364,8.64,F
23,762 = 778,512504427,24,364,8.64,F
23,762 = 778,513001238,24,364,8.64,F
23,762 = 778,513001232,24,364,8.64,F
23,762 = 778,512504076,24,364,8.64,F
23,779 = 789,512803110,23,353,7.02,F
23,779 = 789,512503670,23,353,7.02,F
23,779 = 789,512504641,23,353,7.02,F
23,779 = 789,512402096,23,353,7.02,F
23,779 = 789,512802609,23,353,7.02,F
23,779 = 789,512700218,23,353,7.02,F
